views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
4856,1,262,2018-01-23,2018-10-12,57341,0,EN,1
13901,1,265,2018-01-20,2018-10-12,57345,0,EN,1
746,0,207,2018-03-16,2018-10-09,57536,0,EN,0
1086,1,275,2018-01-08,2018-10-10,57605,0,EN,1
2733,0,222,2018-03-04,2018-10-12,57722,0,FR,0
5671,0,201,2018-03-17,2018-10-04,58056,0,EN,1
2771,0,219,2018-03-01,2018-10-06,58189,0,EN,1
3682,1,265,2018-01-19,2018-10-11,58288,0,EN,1
1045,1,198,2018-03-12,2018-09-26,58347,0,EN,1
4239,0,224,2018-03-01,2018-10-11,58489,0,ES,1
535,0,242,2018-02-12,2018-10-12,58679,0,EN,0
276,1,281,2018-01-01,2018-10-09,58735,0,EN,0
2299,0,272,2018-01-13,2018-10-12,59043,0,EN,1
5330,0,225,2018-03-01,2018-10-12,59108,0,EN,1
778,1,260,2018-01-12,2018-09-29,59116,0,EN,0
1019,0,244,2018-02-10,2018-10-12,59205,0,TH,0
2972,1,266,2018-01-18,2018-10-11,59223,0,EN,1
1279,0,266,2018-01-19,2018-10-12,59301,0,EN,1
3870,1,243,2018-02-02,2018-10-03,59827,0,EN,1
1527,0,181,2018-04-14,2018-10-12,59865,0,EN,0
1356,0,258,2018-01-27,2018-10-12,59996,0,EN,1
2825,0,248,2018-02-06,2018-10-12,60204,0,EN,1
1381,1,217,2018-03-08,2018-10-11,60516,0,EN,1
1039,0,254,2018-01-23,2018-10-04,61179,0,EN,1
25530,1,200,2018-03-26,2018-10-12,61191,0,EN,1
1698,0,223,2018-03-02,2018-10-11,61242,0,EN,1
2240,1,208,2018-03-18,2018-10-12,61243,0,EN,1
3363,0,216,2018-03-09,2018-10-11,61263,0,ES,1
8235,0,269,2018-01-16,2018-10-12,61299,0,EN,1
1289,1,238,2018-02-13,2018-10-09,61483,0,EN,0
1317,1,226,2018-02-21,2018-10-05,61576,0,EN,1
451,1,187,2018-04-07,2018-10-11,61630,0,EN,1
6861,0,272,2018-01-10,2018-10-09,61682,0,KO,1
944,0,153,2018-03-06,2018-08-06,61828,0,EN,1
656,1,203,2018-02-23,2018-09-14,62033,0,EN,0
6894,0,265,2018-01-20,2018-10-12,62039,0,EN,1
1251,1,204,2018-01-29,2018-08-21,62060,0,EN,1
1830,1,241,2018-01-31,2018-09-29,62233,0,EN,1
1995,0,175,2018-04-06,2018-09-28,62333,0,EN,1
3280,0,204,2018-03-22,2018-10-12,62484,0,EN,1
3419,0,222,2018-03-04,2018-10-12,62941,0,EN,1
6411,1,174,2018-04-21,2018-10-12,63196,0,EN,1
2956,1,220,2018-03-04,2018-10-10,63368,0,EN,1
763,0,275,2018-01-08,2018-10-10,63385,0,EN,1
9482,0,196,2018-03-28,2018-10-10,63423,0,RU,1
399,0,282,2018-01-01,2018-10-10,63549,0,EN,0
916,1,270,2018-01-05,2018-10-02,63702,0,EN,1
4389,0,221,2018-03-02,2018-10-09,63755,0,EN,1
11605,0,253,2018-01-31,2018-10-11,63876,0,KO,1
3249,0,269,2018-01-16,2018-10-12,63881,0,PT,1
11350,0,234,2018-02-20,2018-10-12,64171,0,FR,1
6214,1,280,2018-01-04,2018-10-11,64187,0,EN,1
11582,0,248,2018-02-06,2018-10-12,64278,0,KO,1
1519,0,243,2018-02-06,2018-10-07,64688,0,EN,0
8996,1,261,2018-01-24,2018-10-12,64982,0,EN,1
46533,0,196,2018-03-30,2018-10-12,65339,0,EN,1
89853,1,178,2018-04-17,2018-10-12,65556,0,ES,1
3293,0,226,2018-02-15,2018-09-29,65574,0,EN,0
35209,1,274,2018-01-11,2018-10-12,65635,0,EN,1
762,1,169,2018-04-15,2018-10-01,65705,0,EN,1
4214,0,175,2018-04-20,2018-10-12,65894,0,EN,1
1708,0,244,2018-02-10,2018-10-12,65914,0,EN,0
1915,1,219,2018-03-01,2018-10-06,65957,0,NO,1
12132,1,211,2018-03-15,2018-10-12,65992,0,EN,1
266815,1,266,2018-01-19,2018-10-12,66016,0,EN,0
2237,1,212,2018-03-12,2018-10-10,66208,0,EN,0
908,0,177,2018-03-26,2018-09-19,66550,0,EN,0
8573,0,283,2018-01-02,2018-10-12,66584,0,EN,1
7855,0,225,2018-02-24,2018-10-07,66626,0,TH,1
686,0,161,2018-03-23,2018-08-31,66950,0,EN,0
241,0,241,2018-02-10,2018-10-09,67047,0,EN,0
335,0,188,2018-04-07,2018-10-12,67098,0,EN,1
3600,0,222,2018-03-01,2018-10-09,67155,0,PT,0
1311,0,204,2018-02-26,2018-09-18,67645,0,DE,1
3353,1,284,2018-01-01,2018-10-12,67702,0,EN,1
246,0,179,2018-03-24,2018-09-19,67968,0,EN,1
781,1,198,2018-03-24,2018-10-08,68349,0,EN,1
9857,0,220,2018-03-06,2018-10-12,68465,0,EN,1
1417,0,189,2018-03-17,2018-09-22,68470,0,EN,1
2060,1,229,2018-02-25,2018-10-12,68654,0,DE,0
61407,1,270,2018-01-03,2018-09-30,68692,0,EN,1
1030,0,194,2018-03-28,2018-10-08,69242,0,EN,0
1804,0,238,2018-02-13,2018-10-09,69250,0,FR,0
9548,0,194,2018-03-27,2018-10-07,69473,0,EN,1
423,0,251,2018-01-29,2018-10-07,69834,0,EN,0
365,1,207,2018-03-08,2018-10-01,69930,0,EN,1
1150,0,151,2018-04-11,2018-09-09,69931,0,EN,1
150,1,239,2018-01-19,2018-09-15,69939,0,EN,0
1365,1,229,2018-01-16,2018-09-02,70014,0,EN,1
1283,1,156,2018-04-24,2018-09-27,70127,0,EN,1
2895,0,180,2018-04-15,2018-10-12,70412,0,EN,1
4861,0,268,2018-01-16,2018-10-11,70492,0,ES,1
29515,0,258,2018-01-27,2018-10-12,70537,0,PT,1
80194,0,188,2018-04-07,2018-10-12,70552,0,ES,0
28801,0,280,2018-01-05,2018-10-12,70670,0,EN,1
883,1,225,2018-02-28,2018-10-11,71125,0,IT,0
793,0,255,2018-01-30,2018-10-12,71133,0,NL,0
12937,0,236,2018-02-18,2018-10-12,71159,0,RU,0
1490,1,277,2018-01-07,2018-10-11,71264,0,EN,0
1949,1,155,2018-02-13,2018-07-18,71352,0,EN,1
1685,0,216,2018-03-10,2018-10-12,71415,0,FR,0
771,1,211,2018-03-14,2018-10-11,71502,0,EN,1
4736,1,241,2018-02-13,2018-10-12,71516,0,EN,1
476,0,193,2018-03-08,2018-09-17,71526,0,EN,0
9803,0,259,2018-01-26,2018-10-12,71533,0,EN,1
1333,1,254,2018-01-28,2018-10-09,71577,0,EN,0
2867,0,247,2018-02-07,2018-10-12,71810,0,EN,0
8176,1,247,2018-02-07,2018-10-12,71983,0,EN,1
2639,1,244,2018-02-09,2018-10-11,72159,0,EN,1
3031,1,267,2018-01-18,2018-10-12,72513,0,EN,0
5420,1,277,2018-01-07,2018-10-11,72718,0,FR,1
3236,1,284,2018-01-01,2018-10-12,72855,0,EN,1
2711,0,201,2018-03-25,2018-10-12,72875,0,EN,1
1375,1,201,2018-03-24,2018-10-11,73049,0,EN,0
2204,0,275,2018-01-03,2018-10-05,73080,0,EN,1
27269,1,254,2018-01-31,2018-10-12,73174,0,EN,1
234,1,254,2018-01-26,2018-10-07,73242,0,EN,0
3357,0,277,2018-01-08,2018-10-12,73374,0,EN,1
6490,1,210,2018-03-05,2018-10-01,73464,0,EN,1
261232,1,226,2018-02-28,2018-10-12,73879,0,EN,0
280,1,262,2018-01-23,2018-10-12,73898,0,DE,1
18546,0,269,2018-01-16,2018-10-12,73949,0,EN,1
1548,0,168,2018-04-27,2018-10-12,73981,0,FR,0
31010,1,241,2018-02-12,2018-10-11,74021,0,EN,1
1620,0,272,2018-01-12,2018-10-11,74300,0,EN,1
581,0,172,2018-04-13,2018-10-02,74368,0,EN,0
2123,0,218,2018-02-21,2018-09-27,74530,0,EN,1
2205,0,244,2018-01-06,2018-09-07,74783,0,EN,1
2439,0,225,2018-02-28,2018-10-11,74864,0,EN,1
2677,0,279,2018-01-05,2018-10-11,74953,0,EN,1
1467,1,238,2018-02-12,2018-10-08,75121,0,EN,1
596,0,252,2018-02-01,2018-10-11,75197,0,EN,0
1231,0,153,2018-04-29,2018-09-29,75254,0,EN,1
1577,1,187,2018-04-07,2018-10-11,75435,0,EN,1
10429,1,281,2018-01-02,2018-10-10,75534,0,EN,1
452,1,218,2018-03-06,2018-10-10,75949,0,EN,0
1721,0,184,2018-04-10,2018-10-11,75962,0,EN,1
1805,0,259,2018-01-26,2018-10-12,75995,0,FR,1
2344,0,194,2018-03-12,2018-09-22,76029,0,EN,0
4275,1,258,2018-01-27,2018-10-12,76125,0,EN,1
1648,0,203,2018-03-19,2018-10-08,76354,0,EN,0
2080,1,245,2018-02-09,2018-10-12,76459,0,PT,0
1643,0,148,2018-04-12,2018-09-07,76733,0,FR,1
15406,1,189,2018-04-06,2018-10-12,76736,0,EN,1
334,0,183,2018-04-10,2018-10-10,77053,0,EN,0
536,0,189,2018-03-30,2018-10-05,77065,0,EN,1
4139,1,266,2018-01-08,2018-10-01,77137,0,EN,1
13027,1,215,2018-03-11,2018-10-12,77168,0,EN,1
21398,0,198,2018-03-28,2018-10-12,77285,0,EN,1
77,0,194,2018-04-01,2018-10-12,77335,0,ES,0
7566,0,205,2018-03-20,2018-10-11,77384,0,EN,1
4051,0,211,2018-03-14,2018-10-11,77514,0,KO,1
7440,0,232,2018-02-20,2018-10-10,77520,0,KO,1
17260,0,209,2018-03-17,2018-10-12,77681,0,EN,1
649,1,202,2018-02-07,2018-08-28,77686,0,EN,0
3440,1,210,2018-03-16,2018-10-12,77936,0,EN,1
1085,1,124,2018-05-04,2018-09-05,77989,0,EN,1
4644,1,198,2018-03-28,2018-10-12,77993,0,EN,1
2291,0,175,2018-04-20,2018-10-12,77998,0,EN,1
915,1,211,2018-03-09,2018-10-06,78203,0,EN,1
12958,1,253,2018-02-01,2018-10-12,78830,0,EN,1
7927,0,257,2018-01-28,2018-10-12,78837,0,EN,1
821,1,253,2018-02-01,2018-10-12,78887,0,EN,1
5046,0,180,2018-03-22,2018-09-18,78895,0,EN,1
1003,0,254,2018-01-27,2018-10-08,78941,0,EN,1
650,0,153,2018-05-06,2018-10-06,78968,0,EN,1
859,0,181,2018-03-09,2018-09-06,79204,0,EN,1
32701,1,269,2018-01-15,2018-10-11,79235,0,RU,1
8402,1,224,2018-03-02,2018-10-12,79390,0,EN,1
1185,0,172,2018-04-23,2018-10-12,79570,0,EN,1
3358,1,211,2018-03-15,2018-10-12,79657,0,EN,1
1108,1,263,2018-01-22,2018-10-12,79838,0,EN,1
3651,0,277,2018-01-05,2018-10-09,79988,0,EN,1
5575,0,280,2018-01-05,2018-10-12,80263,0,EN,1
3359,1,222,2018-03-03,2018-10-11,80330,0,EN,0
1423,0,177,2018-04-18,2018-10-12,80340,0,EN,1
829,1,198,2018-03-02,2018-09-16,80404,0,EN,0
1751,0,255,2018-01-30,2018-10-12,80449,0,EN,1
120,1,131,2018-04-17,2018-08-26,80492,0,EN,0
16055,0,284,2018-01-01,2018-10-12,80637,0,FR,1
9501,1,205,2018-03-21,2018-10-12,80826,0,EN,1
66480,0,249,2018-02-05,2018-10-12,80894,0,EN,1
354,0,212,2018-03-10,2018-10-08,80923,0,ES,0
17945,0,167,2018-04-28,2018-10-12,81186,0,EN,1
7198,1,252,2018-01-28,2018-10-07,81223,0,EN,1
110,1,256,2018-01-16,2018-09-29,81318,0,EN,0
11095,1,217,2018-03-09,2018-10-12,81525,0,EN,0
8729,1,170,2018-04-24,2018-10-11,81556,0,EN,1
160,1,185,2018-04-08,2018-10-10,81720,0,EN,0
2083,0,182,2018-04-11,2018-10-10,81764,0,EN,1
2986,0,281,2018-01-04,2018-10-12,81788,0,EN,1
1122,0,237,2018-02-17,2018-10-12,81959,0,FR,0
104830,1,281,2018-01-04,2018-10-12,82069,0,EN,1
2986,0,242,2018-02-12,2018-10-12,82148,0,EN,1
2322,0,277,2018-01-07,2018-10-11,82448,0,EN,0
22257,0,244,2018-02-10,2018-10-12,82463,0,KO,1
329,1,209,2018-03-13,2018-10-08,82481,0,EN,0
129535,0,266,2018-01-19,2018-10-12,82496,0,PT,1
6437,0,270,2018-01-15,2018-10-12,82501,0,EN,1
83656,1,264,2018-01-21,2018-10-12,82520,0,FR,1
921,1,280,2018-01-04,2018-10-11,82565,0,EN,1
88498,0,216,2018-03-10,2018-10-12,82648,0,JA,0
35510,0,261,2018-01-24,2018-10-12,82867,0,EN,1
3344,1,270,2018-01-15,2018-10-12,83804,0,ES,0
3035,1,136,2018-03-31,2018-08-14,83947,0,EN,1
2179,0,175,2018-04-20,2018-10-12,84138,0,EN,1
1214,1,236,2018-02-18,2018-10-12,84294,0,EN,0
785,1,200,2018-03-26,2018-10-12,84344,0,EN,0
16045,1,275,2018-01-10,2018-10-12,84539,0,EN,1
826,0,148,2018-03-31,2018-08-26,84543,0,EN,1
2208,1,269,2018-01-15,2018-10-11,84646,0,EN,1
2583,0,238,2018-02-10,2018-10-06,84706,0,ES,1
3558,0,231,2018-02-12,2018-10-01,84798,0,EN,1
9442,1,257,2018-01-28,2018-10-12,84920,0,EN,1
1710,0,275,2018-01-10,2018-10-12,84934,0,EN,1
2801,0,214,2018-03-12,2018-10-12,85114,0,EN,1
691,0,190,2018-02-10,2018-08-19,85148,0,EN,1
5766,1,273,2018-01-12,2018-10-12,85175,0,EN,1
3880,1,216,2018-03-10,2018-10-12,85209,0,EN,1
22179,1,255,2018-01-30,2018-10-12,85344,0,EN,1
3170,0,227,2018-02-18,2018-10-03,85364,0,EN,1
3046,1,267,2018-01-12,2018-10-06,85440,0,RU,1
2260,0,261,2018-01-24,2018-10-12,85559,0,FR,1
1240,0,168,2018-04-27,2018-10-12,85726,0,EN,1
4785,1,260,2018-01-24,2018-10-11,85736,0,EN,1
1607,1,199,2018-03-23,2018-10-08,85834,0,EN,1
4435,1,164,2018-04-06,2018-09-17,85898,0,EN,1
6774,0,271,2018-01-14,2018-10-12,86185,0,EN,1
2342,1,233,2018-02-20,2018-10-11,86190,0,EN,1
678,0,218,2018-03-02,2018-10-06,86197,0,EN,0
3073,0,233,2018-02-21,2018-10-12,86270,0,EN,1
1035,0,192,2018-03-12,2018-09-20,86616,0,EN,0
463,1,116,2018-03-28,2018-07-22,86762,0,EN,0
3602,1,248,2018-02-05,2018-10-11,86895,0,EN,1
4839,1,243,2018-01-19,2018-09-19,87074,0,ES,1
1653,1,241,2018-02-13,2018-10-12,87090,0,EN,1
2197,1,201,2018-03-25,2018-10-12,87296,0,EN,1
6536,0,212,2018-03-14,2018-10-12,87347,0,ES,0
4256,1,276,2018-01-08,2018-10-11,87590,0,EN,1
1906,1,191,2018-04-03,2018-10-11,87601,0,EN,1
1183,1,238,2018-02-07,2018-10-03,87681,0,EN,1
4722,1,242,2018-01-26,2018-09-25,87783,0,EN,1
14102,1,216,2018-03-05,2018-10-07,87883,0,IT,1
10071,1,211,2018-03-15,2018-10-12,87906,0,IT,1
38916,1,194,2018-04-01,2018-10-12,87991,0,EN,1
4358,1,253,2018-02-01,2018-10-12,88101,0,EN,1
2982,1,264,2018-01-18,2018-10-09,88109,0,EN,1
148,0,187,2018-04-05,2018-10-09,88166,0,EN,0
273,0,138,2018-01-03,2018-05-21,88204,1,IT,0
7395,1,265,2018-01-20,2018-10-12,88486,0,EN,1
2022,1,218,2018-03-07,2018-10-11,88683,0,EN,1
1589,1,225,2018-03-01,2018-10-12,88884,0,EN,1
11081,0,278,2018-01-07,2018-10-12,88948,0,EN,1
4186,1,183,2018-04-10,2018-10-10,89038,0,EN,1
1022,0,270,2018-01-14,2018-10-11,89191,0,FR,0
1502,1,280,2018-01-05,2018-10-12,89257,0,EN,1
3878,1,220,2018-03-01,2018-10-07,89293,0,EN,1
136,0,208,2018-03-01,2018-09-25,89585,0,EN,0
1559,0,185,2018-04-10,2018-10-12,89586,0,EN,1
3424,0,219,2018-03-07,2018-10-12,89850,0,EN,1
1838,1,171,2018-04-19,2018-10-07,89974,0,EN,1
662,0,248,2018-01-31,2018-10-06,89975,0,EN,0
9272,1,243,2018-02-11,2018-10-12,90066,0,EN,1
3074,1,275,2018-01-10,2018-10-12,90177,0,DE,1
929,0,222,2018-03-03,2018-10-11,90183,0,EN,0
564,0,121,2018-04-15,2018-08-14,90186,0,EN,1
5430,0,205,2018-03-21,2018-10-12,90333,0,FR,0
11457,1,244,2018-02-10,2018-10-12,90466,0,EN,1
894,1,151,2018-03-27,2018-08-25,90700,0,EN,1
2915,1,276,2018-01-09,2018-10-12,90940,0,EN,1
2021,1,208,2018-03-18,2018-10-12,90995,0,EN,0
1428,0,189,2018-03-31,2018-10-06,91007,0,EN,0
1932,1,267,2018-01-18,2018-10-12,91073,0,EN,1
647,1,272,2018-01-11,2018-10-10,91247,0,EN,1
201,0,71,2018-03-23,2018-06-02,91334,1,EN,0
891,0,224,2018-03-01,2018-10-11,91710,0,EN,1
1816,1,239,2018-01-10,2018-09-06,92257,0,EN,0
4238,1,276,2018-01-08,2018-10-11,92431,0,EN,1
993,1,274,2018-01-11,2018-10-12,92727,0,IT,0
1473,1,222,2018-03-04,2018-10-12,92989,0,EN,1
5198,0,181,2018-03-26,2018-09-23,93002,0,EN,1
6843,1,276,2018-01-09,2018-10-12,93500,0,EN,1
205,1,211,2018-02-06,2018-09-05,93536,0,EN,0
664,1,245,2018-02-09,2018-10-12,93544,0,EN,1
3812,1,239,2018-02-15,2018-10-12,93605,0,EN,1
2025,1,248,2018-02-02,2018-10-08,93655,0,EN,1
7762,1,235,2018-02-12,2018-10-05,93748,0,EN,1
4336,0,258,2018-01-24,2018-10-09,93777,0,EN,1
32941,0,150,2018-04-23,2018-09-20,93854,0,EN,1
19,0,101,2018-02-15,2018-05-27,93860,1,EN,0
7280,1,267,2018-01-18,2018-10-12,93973,0,EN,1
569,1,231,2018-02-23,2018-10-12,94307,0,EN,0
2009,0,263,2018-01-18,2018-10-08,94464,0,EN,1
1290,1,157,2018-03-28,2018-09-01,94467,0,EN,0
2435,1,209,2018-03-14,2018-10-09,94550,0,EN,1
1535,1,193,2018-03-29,2018-10-08,94601,0,EN,0
2177,1,192,2018-04-02,2018-10-11,94861,0,EN,1
7584,1,246,2018-02-06,2018-10-10,95031,0,EN,0
9682,1,251,2018-01-16,2018-09-24,95305,0,EN,1
1118,0,182,2018-04-01,2018-09-30,95437,0,ES,1
918,1,243,2018-02-09,2018-10-10,95610,0,EN,1
4683,0,210,2018-03-15,2018-10-11,95636,0,FR,1
1938,0,278,2018-01-04,2018-10-09,95711,0,PT,1
21511,0,260,2018-01-25,2018-10-12,95819,0,EN,1
2292,0,165,2018-04-10,2018-09-22,96119,0,EN,1
2102,0,216,2018-03-10,2018-10-12,96242,0,EN,1
2132,0,263,2018-01-19,2018-10-09,96423,0,EN,1
6,0,98,2018-05-02,2018-08-08,96695,0,EN,0
1000,0,174,2018-03-20,2018-09-10,96835,0,EN,0
2685,1,256,2018-01-29,2018-10-12,96877,0,EN,1
533,1,188,2018-03-18,2018-09-22,97068,0,EN,0
2343,1,171,2018-04-23,2018-10-11,97214,0,EN,1
1163,1,254,2018-01-31,2018-10-12,97326,0,EN,1
7479,1,245,2018-02-06,2018-10-09,97444,0,EN,1
772,1,232,2018-02-19,2018-10-09,97458,0,EN,1
8606,1,269,2018-01-10,2018-10-06,97504,0,EN,1
488,1,188,2018-04-01,2018-10-06,98052,0,EN,0
12330,1,282,2018-01-03,2018-10-12,98272,0,EN,1
1124,0,255,2018-01-30,2018-10-12,98408,0,EN,1
1410,0,270,2018-01-07,2018-10-04,98492,0,FR,0
3311,1,181,2018-04-14,2018-10-12,98540,0,EN,1
334,0,153,2018-05-01,2018-10-01,98741,0,EN,0
2388,1,228,2018-02-22,2018-10-08,99104,0,EN,1
3145,1,268,2018-01-17,2018-10-12,99505,0,DE,1
57338,1,249,2018-02-05,2018-10-12,99507,0,EN,1
572,1,197,2018-02-28,2018-09-13,100110,0,EN,1
5573,1,272,2018-01-13,2018-10-12,100225,0,EN,1
1106,0,227,2018-02-18,2018-10-03,100480,0,EN,1
420,0,210,2018-03-15,2018-10-11,100516,0,EN,0
15832,1,195,2018-03-31,2018-10-12,100570,0,EN,1
15300,1,261,2018-01-24,2018-10-12,100690,0,EN,1
1365,0,220,2018-02-24,2018-10-02,100736,0,EN,1
946,0,226,2018-02-28,2018-10-12,100834,0,EN,0
930,0,225,2018-02-02,2018-09-15,100963,0,EN,1
2627,0,248,2018-02-06,2018-10-12,101023,0,DE,0
1919,0,200,2018-03-26,2018-10-12,101714,0,EN,1
2310,0,186,2018-04-09,2018-10-12,101846,0,EN,1
1167,0,247,2018-01-31,2018-10-05,102092,0,EN,1
6149,1,208,2018-03-18,2018-10-12,102224,0,EN,1
11864,1,282,2018-01-02,2018-10-11,102230,0,EN,1
1499,1,262,2018-01-23,2018-10-12,102259,0,PT,0
242,0,142,2018-02-17,2018-07-09,102419,1,EN,0
3200,1,268,2018-01-17,2018-10-12,102490,0,EN,1
3452,1,251,2018-02-03,2018-10-12,102703,0,EN,1
86505,1,238,2018-02-16,2018-10-12,102704,0,EN,1
2420,1,246,2018-02-08,2018-10-12,102837,0,EN,1
1783,1,241,2018-01-31,2018-09-29,102930,0,EN,1
46950,0,189,2018-04-06,2018-10-12,103294,0,ES,1
673,0,261,2018-01-19,2018-10-07,103361,0,EN,0
4249,1,187,2018-04-02,2018-10-06,103570,0,EN,1
2521,1,141,2018-04-24,2018-09-12,103731,0,EN,1
1161,0,246,2018-01-30,2018-10-03,103763,0,DE,0
3224,1,270,2018-01-15,2018-10-12,104304,0,EN,1
2894,1,277,2018-01-05,2018-10-09,105415,0,EN,1
8871,0,209,2018-03-17,2018-10-12,105511,0,EN,1
1218,1,256,2018-01-05,2018-09-18,105653,0,EN,0
13279,1,179,2018-04-16,2018-10-12,106213,0,EN,1
15826,1,196,2018-03-28,2018-10-10,106254,0,EN,1
3794,1,199,2018-03-21,2018-10-06,106453,0,EN,1
495,0,244,2018-01-28,2018-09-29,106454,0,EN,0
13551,1,206,2018-03-20,2018-10-12,106594,0,EN,1
327,0,227,2018-02-14,2018-09-29,106651,0,EN,1
64,1,219,2018-03-01,2018-10-06,106673,0,EN,0
707,0,278,2018-01-07,2018-10-12,106674,0,EN,0
4005,1,275,2018-01-10,2018-10-12,106701,0,EN,1
1266,0,265,2018-01-10,2018-10-02,106818,0,EN,0
215,0,229,2018-02-24,2018-10-11,106830,0,ES,0
10517,0,249,2018-02-05,2018-10-12,107137,0,EN,1
3640,1,199,2018-03-27,2018-10-12,107310,0,EN,1
22478,0,273,2018-01-12,2018-10-12,107852,0,PT,1
3433,1,249,2018-02-05,2018-10-12,107897,0,EN,1
1529,0,243,2018-02-10,2018-10-11,108030,0,EN,0
21991,1,273,2018-01-10,2018-10-10,108080,0,EN,1
163,0,219,2018-02-27,2018-10-04,108182,0,EN,0
57,0,113,2018-02-11,2018-06-04,108258,1,DE,0
3516,1,261,2018-01-22,2018-10-10,108361,0,EN,1
2206,0,205,2018-03-21,2018-10-12,108419,0,EN,0
1968,1,162,2018-04-18,2018-09-27,108433,0,EN,1
41293,1,229,2018-02-25,2018-10-12,108455,0,EN,1
6670,1,241,2018-02-13,2018-10-12,108670,0,EN,1
2560,0,246,2018-02-08,2018-10-12,108894,0,ES,1
340,0,36,2018-03-27,2018-05-02,108976,1,EN,0
1427,1,278,2018-01-01,2018-10-06,109407,0,EN,1
8448,1,254,2018-01-31,2018-10-12,109498,0,EN,1
4951,0,221,2018-03-05,2018-10-12,109617,0,EN,1
22507,1,244,2018-02-10,2018-10-12,109631,0,EN,1
9411,1,229,2018-02-25,2018-10-12,109747,0,EN,1
2152,0,233,2018-02-18,2018-10-09,110105,0,KO,0
1298,0,222,2018-03-01,2018-10-09,110365,0,KO,1
772,0,211,2018-03-15,2018-10-12,110438,0,EN,0
6750,1,247,2018-02-06,2018-10-11,110694,0,EN,1
248,1,273,2018-01-12,2018-10-12,110719,0,EN,1
1054,1,263,2018-01-22,2018-10-12,110732,0,EN,1
629,1,271,2018-01-11,2018-10-09,110832,0,EN,0
327,0,183,2018-03-05,2018-09-04,110935,0,EN,0
1011,0,197,2018-03-29,2018-10-12,111000,0,EN,0
24916,1,199,2018-03-27,2018-10-12,111356,0,EN,1
4537,1,281,2018-01-04,2018-10-12,111445,0,EN,0
501,1,254,2018-01-31,2018-10-12,111655,0,EN,1
666,1,213,2018-03-12,2018-10-11,111739,0,EN,1
3629,0,279,2018-01-06,2018-10-12,111896,0,IT,1
5163,0,182,2018-04-12,2018-10-11,111971,0,EN,1
1309,0,193,2018-04-02,2018-10-12,112007,0,EN,0
2092,0,198,2018-03-24,2018-10-08,112114,0,EN,1
5941,0,256,2018-01-24,2018-10-07,112367,0,EN,1
3466,1,193,2018-04-02,2018-10-12,112409,0,EN,1
12847,0,223,2018-03-03,2018-10-12,112412,0,EN,1
5904,1,205,2018-03-21,2018-10-12,112562,0,EN,1
3281,1,214,2018-03-06,2018-10-06,112729,0,EN,1
1677,1,261,2018-01-05,2018-09-23,112887,0,EN,1
6484,1,235,2018-02-11,2018-10-04,112924,0,EN,1
4038,1,256,2018-01-29,2018-10-12,112966,0,EN,1
3219,0,279,2018-01-02,2018-10-08,112993,0,EN,1
1537,1,263,2018-01-18,2018-10-08,112996,0,EN,1
16544,0,216,2018-03-09,2018-10-11,113122,0,EN,1
3514,0,241,2018-02-12,2018-10-11,113612,0,EN,1
6117,0,261,2018-01-19,2018-10-07,113668,0,EN,1
5589,0,264,2018-01-21,2018-10-12,113819,0,EN,1
4391,0,194,2018-04-01,2018-10-12,113908,0,PT,1
288,0,232,2018-02-16,2018-10-06,114040,0,EN,0
828,0,213,2018-03-13,2018-10-12,114136,0,EN,1
100305,0,262,2018-01-23,2018-10-12,114238,0,EN,0
1578,0,269,2018-01-05,2018-10-01,114249,0,EN,1
3407,0,272,2018-01-13,2018-10-12,114447,0,ES,1
1622,0,180,2018-03-31,2018-09-27,114521,0,OTHER,1
5032,1,252,2018-02-02,2018-10-12,114734,0,EN,1
908,1,172,2018-03-29,2018-09-17,114800,0,EN,1
479,0,232,2018-02-18,2018-10-08,114805,0,EN,0
446,0,228,2018-02-09,2018-09-25,114851,0,ES,0
2139,1,216,2018-03-10,2018-10-12,114885,0,EN,1
2185,1,234,2018-02-20,2018-10-12,114907,0,EN,1
100308,0,265,2018-01-20,2018-10-12,114948,0,EN,1
4325,1,198,2018-03-22,2018-10-06,115093,0,EN,1
2911,0,215,2018-03-11,2018-10-12,115124,0,EN,1
4488,0,150,2018-04-27,2018-09-24,115183,0,PT,1
17174,1,175,2018-04-20,2018-10-12,115219,0,EN,1
5345,1,188,2018-04-06,2018-10-11,115247,0,EN,1
1674,0,269,2018-01-16,2018-10-12,115325,0,RU,0
7091,0,200,2018-03-26,2018-10-12,115355,0,EN,1
7814,1,262,2018-01-23,2018-10-12,115773,0,EN,1
6037,0,284,2018-01-01,2018-10-12,116170,0,EN,1
1470,0,275,2018-01-10,2018-10-12,116239,0,EN,0
359,0,203,2018-03-14,2018-10-03,116264,0,EN,0
719,0,220,2018-02-03,2018-09-11,116429,0,EN,0
2234,0,224,2018-03-02,2018-10-12,116589,0,EN,0
711,0,232,2018-02-19,2018-10-09,116700,0,EN,0
5106,1,194,2018-04-01,2018-10-12,116774,0,EN,1
231,0,254,2018-01-31,2018-10-12,117017,0,EN,0
1420,1,255,2018-01-26,2018-10-08,117188,0,EN,1
2691,0,203,2018-03-21,2018-10-10,117359,0,EN,1
4886,1,201,2018-03-24,2018-10-11,117645,0,EN,1
76,0,148,2018-05-03,2018-09-28,117703,0,EN,0
1425,0,178,2018-04-16,2018-10-11,117744,0,EN,1
